Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Year,Month
CLM00028059,C00304392,V00304392,10000.0,2025-04-21,1,2025,4
CLM00028060,C00120297,V00120297,10000.0,2025-02-13,1,2025,2
CLM00028061,C00637448,V00637448,10000.0,2025-08-21,1,2025,8
CLM00028062,C00638032,V00638032,10000.0,2025-08-21,1,2025,8
CLM00028063,C00239050,V00239050,10000.0,2025-03-28,1,2025,3
CLM00028064,C00552400,V00552400,10000.0,2025-07-21,1,2025,7
CLM00028065,C00368651,V00368651,10000.0,2025-05-14,1,2025,5
CLM00028066,C00452296,V00452296,10000.0,2025-06-14,1,2025,6
CLM00028067,C00490999,V00490999,10000.0,2025-06-28,1,2025,6
CLM00028068,C00035913,V00035913,10000.0,2025-01-13,1,2025,1
CLM00028069,C00824087,V00824087,10000.0,2025-10-28,1,2025,10
CLM00028070,C00618025,V00618025,10000.0,2025-08-14,1,2025,8
CLM00028071,C00869595,V00869595,10000.0,2025-11-14,1,2025,11
CLM00028072,C00852393,V00852393,10000.0,2025-11-07,1,2025,11
CLM00028073,C00931745,V00931745,10000.0,2025-12-07,1,2025,12
CLM00028074,C00305428,V00305428,10000.0,2025-04-21,1,2025,4
CLM00028075,C00489337,V00489337,10000.0,2025-06-28,1,2025,6
CLM00028076,C00056473,V00056473,10000.0,2025-01-20,1,2025,1
CLM00028077,C00638813,V00638813,10000.0,2025-08-21,1,2025,8
CLM00028078,C00433505,V00433505,10000.0,2025-06-07,1,2025,6
CLM00028079,C00470790,V00470790,10000.0,2025-06-21,1,2025,6
CLM00028080,C00907930,V00907930,10000.0,2025-11-28,1,2025,11
CLM00028081,C00141873,V00141873,10000.0,2025-02-20,1,2025,2
CLM00028082,C00684130,V00684130,10000.0,2025-09-07,1,2025,9
CLM00028083,C00322580,V00322580,10000.0,2025-04-28,1,2025,4
CLM00028084,C00952125,V00952125,10000.0,2025-12-14,1,2025,12
CLM00028085,C00239075,V00239075,10000.0,2025-03-28,1,2025,3
CLM00028086,C00160032,V00160032,10000.0,2025-02-27,1,2025,2
CLM00028087,C00514111,V00514111,10000.0,2025-07-07,1,2025,7
CLM00028088,C00805693,V00805693,10000.0,2025-10-21,1,2025,10
CLM00028089,C00552487,V00552487,10000.0,2025-07-21,1,2025,7
CLM00028090,C00868885,V00868885,10000.0,2025-11-14,1,2025,11
CLM00028091,C00952836,V00952836,10000.0,2025-12-14,1,2025,12
CLM00028092,C00636984,V00636984,10000.0,2025-08-21,1,2025,8
CLM00028093,C00805000,V00805000,10000.0,2025-10-21,1,2025,10
CLM00028094,C00056682,V00056682,10000.0,2025-01-20,1,2025,1
CLM00028095,C00685370,V00685370,10000.0,2025-09-07,1,2025,9
CLM00028096,C00182030,V00182030,10000.0,2025-03-07,1,2025,3
CLM00028097,C00267629,V00267629,10000.0,2025-04-07,1,2025,4
CLM00028098,C00571653,V00571653,10000.0,2025-07-28,1,2025,7
CLM00028099,C00571512,V00571512,10000.0,2025-07-28,1,2025,7
CLM00028100,C00219673,V00219673,10000.0,2025-03-21,1,2025,3
CLM00028101,C00683966,V00683966,10000.0,2025-09-07,1,2025,9
CLM00028102,C00721692,V00721692,10000.0,2025-09-21,1,2025,9
CLM00028103,C00219423,V00219423,10000.0,2025-03-21,1,2025,3
CLM00028104,C00122904,V00122904,10000.0,2025-02-13,1,2025,2
CLM00028105,C00571896,V00571896,10000.0,2025-07-28,1,2025,7
CLM00028106,C00721889,V00721889,10000.0,2025-09-21,1,2025,9
CLM00028107,C00970879,V00970879,10000.0,2025-12-21,1,2025,12
CLM00028108,C00017689,V00017689,10000.0,2025-01-06,1,2025,1
CLM00028109,C00220351,V00220351,10000.0,2025-03-21,1,2025,3
CLM00028110,C00057090,V00057090,10000.0,2025-01-20,1,2025,1
CLM00028111,C00056497,V00056497,10000.0,2025-01-20,1,2025,1
CLM00028112,C00533832,V00533832,10000.0,2025-07-14,1,2025,7
CLM00028113,C00161008,V00161008,10000.0,2025-02-27,1,2025,2
CLM00028114,C00348244,V00348244,10000.0,2025-05-07,1,2025,5
CLM00028115,C00016687,V00016687,10000.0,2025-01-06,1,2025,1
CLM00028116,C00284548,V00284548,10000.0,2025-04-14,1,2025,4
CLM00028117,C00636968,V00636968,10000.0,2025-08-21,1,2025,8
CLM00028118,C00265794,V00265794,10000.0,2025-04-07,1,2025,4
CLM00028119,C00122820,V00122820,10000.0,2025-02-13,1,2025,2
CLM00028120,C00368652,V00368652,10000.0,2025-05-14,1,2025,5
CLM00028121,C00932115,V00932115,10000.0,2025-12-07,1,2025,12
CLM00028122,C00990414,V00990414,10000.0,2025-12-28,1,2025,12
CLM00028123,C00490724,V00490724,10000.0,2025-06-28,1,2025,6
CLM00028124,C00721362,V00721362,10000.0,2025-09-21,1,2025,9
CLM00028125,C00933672,V00933672,10000.0,2025-12-07,1,2025,12
CLM00028126,C00514053,V00514053,10000.0,2025-07-07,1,2025,7
CLM00028127,C00491696,V00491696,10000.0,2025-06-28,1,2025,6
CLM00028128,C00786597,V00786597,10000.0,2025-10-14,1,2025,10
CLM00028129,C00766363,V00766363,10000.0,2025-10-07,1,2025,10
CLM00028130,C00432979,V00432979,10000.0,2025-06-07,1,2025,6
CLM00028131,C00535278,V00535278,10000.0,2025-07-14,1,2025,7
CLM00028132,C00284771,V00284771,10000.0,2025-04-14,1,2025,4
CLM00028133,C00141712,V00141712,10000.0,2025-02-20,1,2025,2
CLM00028134,C00286562,V00286562,10000.0,2025-04-14,1,2025,4
CLM00028135,C00122028,V00122028,10000.0,2025-02-13,1,2025,2
CLM00028136,C00200121,V00200121,10000.0,2025-03-14,1,2025,3
CLM00028137,C00140634,V00140634,10000.0,2025-02-20,1,2025,2
CLM00028138,C00267012,V00267012,10000.0,2025-04-07,1,2025,4
CLM00028139,C00286468,V00286468,10000.0,2025-04-14,1,2025,4
CLM00028140,C00285686,V00285686,10000.0,2025-04-14,1,2025,4
CLM00028141,C00850225,V00850225,10000.0,2025-11-07,1,2025,11
CLM00028142,C00218900,V00218900,10000.0,2025-03-21,1,2025,3
CLM00028143,C00535412,V00535412,10000.0,2025-07-14,1,2025,7
CLM00028144,C00932057,V00932057,10000.0,2025-12-07,1,2025,12
CLM00028145,C00431750,V00431750,10000.0,2025-06-07,1,2025,6
CLM00028146,C00535074,V00535074,10000.0,2025-07-14,1,2025,7
CLM00028147,C00553360,V00553360,10000.0,2025-07-21,1,2025,7
CLM00028148,C00240482,V00240482,10000.0,2025-03-28,1,2025,3
CLM00028149,C00805290,V00805290,10000.0,2025-10-21,1,2025,10
CLM00028150,C00970956,V00970956,10000.0,2025-12-21,1,2025,12
CLM00028151,C00238958,V00238958,10000.0,2025-03-28,1,2025,3
CLM00028152,C00970062,V00970062,10000.0,2025-12-21,1,2025,12
CLM00028153,C00785600,V00785600,10000.0,2025-10-14,1,2025,10
CLM00028154,C00265879,V00265879,10000.0,2025-04-07,1,2025,4
CLM00028155,C00348027,V00348027,10000.0,2025-05-07,1,2025,5
CLM00028156,C00908109,V00908109,10000.0,2025-11-28,1,2025,11
CLM00028157,C00990437,V00990437,10000.0,2025-12-28,1,2025,12
CLM00028158,C00869415,V00869415,10000.0,2025-11-14,1,2025,11
CLM00028159,C00889206,V00889206,10000.0,2025-11-21,1,2025,11
CLM00028160,C00303761,V00303761,10000.0,2025-04-21,1,2025,4
CLM00028161,C00786890,V00786890,10000.0,2025-10-14,1,2025,10
CLM00028162,C00742680,V00742680,10000.0,2025-09-28,1,2025,9
CLM00028163,C00366347,V00366347,10000.0,2025-05-14,1,2025,5
CLM00028164,C00160390,V00160390,10000.0,2025-02-27,1,2025,2
CLM00028165,C00323168,V00323168,10000.0,2025-04-28,1,2025,4
CLM00028166,C00888626,V00888626,10000.0,2025-11-21,1,2025,11
CLM00028167,C00639007,V00639007,10000.0,2025-08-21,1,2025,8
CLM00028168,C00122534,V00122534,10000.0,2025-02-13,1,2025,2
CLM00028169,C00220671,V00220671,10000.0,2025-03-21,1,2025,3
CLM00028170,C00139994,V00139994,10000.0,2025-02-20,1,2025,2
CLM00028171,C00304571,V00304571,10000.0,2025-04-21,1,2025,4
CLM00028172,C00552624,V00552624,10000.0,2025-07-21,1,2025,7
CLM00028173,C00742241,V00742241,10000.0,2025-09-28,1,2025,9
CLM00028174,C00161077,V00161077,10000.0,2025-02-27,1,2025,2
CLM00028175,C00534645,V00534645,10000.0,2025-07-14,1,2025,7
CLM00028176,C00219467,V00219467,10000.0,2025-03-21,1,2025,3
CLM00028177,C00201367,V00201367,10000.0,2025-03-14,1,2025,3
CLM00028178,C00433714,V00433714,10000.0,2025-06-07,1,2025,6
CLM00028179,C00470936,V00470936,10000.0,2025-06-21,1,2025,6
CLM00028180,C00805025,V00805025,10000.0,2025-10-21,1,2025,10
CLM00028181,C00073968,V00073968,10000.0,2025-01-27,1,2025,1
CLM00028182,C00638076,V00638076,10000.0,2025-08-21,1,2025,8
CLM00028183,C00704764,V00704764,10000.0,2025-09-14,1,2025,9
CLM00028184,C00266135,V00266135,10000.0,2025-04-07,1,2025,4
CLM00028185,C00181241,V00181241,10000.0,2025-03-07,1,2025,3
CLM00028186,C00239222,V00239222,10000.0,2025-03-28,1,2025,3
CLM00028187,C00140233,V00140233,10000.0,2025-02-20,1,2025,2
CLM00028188,C00220421,V00220421,10000.0,2025-03-21,1,2025,3
CLM00028189,C00970371,V00970371,10000.0,2025-12-21,1,2025,12
CLM00028190,C00684168,V00684168,10000.0,2025-09-07,1,2025,9
CLM00028191,C00805237,V00805237,10000.0,2025-10-21,1,2025,10
CLM00028192,C00871027,V00871027,10000.0,2025-11-14,1,2025,11
CLM00028193,C00953249,V00953249,10000.0,2025-12-14,1,2025,12
CLM00028194,C00803497,V00803497,10000.0,2025-10-21,1,2025,10
CLM00028195,C00101154,V00101154,10000.0,2025-02-06,1,2025,2
CLM00028196,C00972572,V00972572,10000.0,2025-12-21,1,2025,12
CLM00028197,C00284393,V00284393,10000.0,2025-04-14,1,2025,4
CLM00028198,C00703616,V00703616,10000.0,2025-09-14,1,2025,9
CLM00028199,C00766482,V00766482,10000.0,2025-10-07,1,2025,10
CLM00028200,C00805782,V00805782,10000.0,2025-10-21,1,2025,10
CLM00028201,C00404707,V00404707,10000.0,2025-05-28,1,2025,5
CLM00028202,C00018587,V00018587,10000.0,2025-01-06,1,2025,1
CLM00028203,C00489910,V00489910,10000.0,2025-06-28,1,2025,6
CLM00028204,C00406445,V00406445,10000.0,2025-05-28,1,2025,5
CLM00028205,C00908555,V00908555,10000.0,2025-11-28,1,2025,11
CLM00028206,C00553107,V00553107,10000.0,2025-07-21,1,2025,7
CLM00028207,C00322497,V00322497,10000.0,2025-04-28,1,2025,4
CLM00028208,C00704843,V00704843,10000.0,2025-09-14,1,2025,9
CLM00028209,C00765247,V00765247,10000.0,2025-10-07,1,2025,10
CLM00028210,C00571831,V00571831,10000.0,2025-07-28,1,2025,7
CLM00028211,C00908799,V00908799,10000.0,2025-11-28,1,2025,11
CLM00028212,C00037125,V00037125,10000.0,2025-01-13,1,2025,1
CLM00028213,C00533021,V00533021,10000.0,2025-07-14,1,2025,7
CLM00028214,C00385663,V00385663,10000.0,2025-05-21,1,2025,5
CLM00028215,C00684679,V00684679,10000.0,2025-09-07,1,2025,9
CLM00028216,C00160473,V00160473,10000.0,2025-02-27,1,2025,2
CLM00028217,C00265375,V00265375,10000.0,2025-04-07,1,2025,4
CLM00028218,C00765719,V00765719,10000.0,2025-10-07,1,2025,10
CLM00028219,C00366393,V00366393,10000.0,2025-05-14,1,2025,5
CLM00028220,C00037159,V00037159,10000.0,2025-01-13,1,2025,1
CLM00028221,C00850168,V00850168,10000.0,2025-11-07,1,2025,11
CLM00028222,C00452834,V00452834,10000.0,2025-06-14,1,2025,6
CLM00028223,C00017342,V00017342,10000.0,2025-01-06,1,2025,1
CLM00028224,C00598567,V00598567,10000.0,2025-08-07,1,2025,8
CLM00028225,C00238026,V00238026,10000.0,2025-03-28,1,2025,3
CLM00028226,C00472681,V00472681,10000.0,2025-06-21,1,2025,6
CLM00028227,C00323027,V00323027,10000.0,2025-04-28,1,2025,4
CLM00028228,C00324358,V00324358,10000.0,2025-04-28,1,2025,4
CLM00028229,C00656769,V00656769,10000.0,2025-08-28,1,2025,8
CLM00028230,C00552813,V00552813,10000.0,2025-07-21,1,2025,7
CLM00028231,C00055456,V00055456,10000.0,2025-01-20,1,2025,1
CLM00028232,C00933877,V00933877,10000.0,2025-12-07,1,2025,12
CLM00028233,C00182500,V00182500,10000.0,2025-03-07,1,2025,3
CLM00028234,C00571623,V00571623,10000.0,2025-07-28,1,2025,7
CLM00028235,C00139789,V00139789,10000.0,2025-02-20,1,2025,2
CLM00028236,C00991449,V00991449,10000.0,2025-12-28,1,2025,12
CLM00028237,C00991483,V00991483,10000.0,2025-12-28,1,2025,12
CLM00028238,C00637575,V00637575,10000.0,2025-08-21,1,2025,8
CLM00028239,C00303469,V00303469,10000.0,2025-04-21,1,2025,4
CLM00028240,C00952014,V00952014,10000.0,2025-12-14,1,2025,12
CLM00028241,C00347312,V00347312,10000.0,2025-05-07,1,2025,5
CLM00028242,C00552821,V00552821,10000.0,2025-07-21,1,2025,7
CLM00028243,C00784790,V00784790,10000.0,2025-10-14,1,2025,10
CLM00028244,C00323839,V00323839,10000.0,2025-04-28,1,2025,4
CLM00028245,C00471571,V00471571,10000.0,2025-06-21,1,2025,6
CLM00028246,C00471036,V00471036,10000.0,2025-06-21,1,2025,6
CLM00028247,C00703165,V00703165,10000.0,2025-09-14,1,2025,9
CLM00028248,C00618107,V00618107,10000.0,2025-08-14,1,2025,8
CLM00028249,C00237834,V00237834,10000.0,2025-03-28,1,2025,3
CLM00028250,C00871040,V00871040,10000.0,2025-11-14,1,2025,11
CLM00028251,C00017319,V00017319,10000.0,2025-01-06,1,2025,1
CLM00028252,C00387913,V00387913,10000.0,2025-05-21,1,2025,5
CLM00028253,C00703973,V00703973,10000.0,2025-09-14,1,2025,9
CLM00028254,C00055857,V00055857,10000.0,2025-01-20,1,2025,1
CLM00028255,C00765557,V00765557,10000.0,2025-10-07,1,2025,10
CLM00028256,C00952498,V00952498,10000.0,2025-12-14,1,2025,12
CLM00028257,C00219803,V00219803,10000.0,2025-03-21,1,2025,3
CLM00028258,C00684548,V00684548,10000.0,2025-09-07,1,2025,9
CLM00028259,C00704552,V00704552,10000.0,2025-09-14,1,2025,9
CLM00028260,C00822667,V00822667,10000.0,2025-10-28,1,2025,10
CLM00028261,C00619856,V00619856,10000.0,2025-08-14,1,2025,8
CLM00028262,C00552910,V00552910,10000.0,2025-07-21,1,2025,7
CLM00028263,C00055587,V00055587,10000.0,2025-01-20,1,2025,1
CLM00028264,C00470421,V00470421,10000.0,2025-06-21,1,2025,6
CLM00028265,C00990978,V00990978,10000.0,2025-12-28,1,2025,12
CLM00028266,C00201255,V00201255,10000.0,2025-03-14,1,2025,3
CLM00028267,C00450974,V00450974,10000.0,2025-06-14,1,2025,6
CLM00028268,C00304224,V00304224,10000.0,2025-04-21,1,2025,4
CLM00028269,C00470514,V00470514,10000.0,2025-06-21,1,2025,6
CLM00028270,C00535045,V00535045,10000.0,2025-07-14,1,2025,7
CLM00028271,C00907180,V00907180,10000.0,2025-11-28,1,2025,11
CLM00028272,C00101389,V00101389,10000.0,2025-02-06,1,2025,2
CLM00028273,C00786399,V00786399,10000.0,2025-10-14,1,2025,10
CLM00028274,C00533928,V00533928,10000.0,2025-07-14,1,2025,7
CLM00028275,C00804453,V00804453,10000.0,2025-10-21,1,2025,10
CLM00028276,C00803639,V00803639,10000.0,2025-10-21,1,2025,10
CLM00028277,C00870926,V00870926,10000.0,2025-11-14,1,2025,11
CLM00028278,C00722588,V00722588,10000.0,2025-09-21,1,2025,9
CLM00028279,C00324382,V00324382,10000.0,2025-04-28,1,2025,4
CLM00028280,C00348037,V00348037,10000.0,2025-05-07,1,2025,5
CLM00028281,C00286652,V00286652,10000.0,2025-04-14,1,2025,4
CLM00028282,C00534182,V00534182,10000.0,2025-07-14,1,2025,7
CLM00028283,C00721981,V00721981,10000.0,2025-09-21,1,2025,9
CLM00028284,C00572089,V00572089,10000.0,2025-07-28,1,2025,7
CLM00028285,C00953391,V00953391,10000.0,2025-12-14,1,2025,12
CLM00028286,C00870084,V00870084,10000.0,2025-11-14,1,2025,11
CLM00028287,C00849746,V00849746,10000.0,2025-11-07,1,2025,11
CLM00028288,C00182748,V00182748,10000.0,2025-03-07,1,2025,3
CLM00028289,C00909821,V00909821,10000.0,2025-11-28,1,2025,11
CLM00028290,C00888205,V00888205,10000.0,2025-11-21,1,2025,11
CLM00028291,C00703392,V00703392,10000.0,2025-09-14,1,2025,9
CLM00028292,C00990772,V00990772,10000.0,2025-12-28,1,2025,12
CLM00028293,C00018743,V00018743,10000.0,2025-01-06,1,2025,1
CLM00028294,C00286097,V00286097,10000.0,2025-04-14,1,2025,4
CLM00028295,C00805661,V00805661,10000.0,2025-10-21,1,2025,10
CLM00028296,C00554013,V00554013,10000.0,2025-07-21,1,2025,7
CLM00028297,C00201356,V00201356,10000.0,2025-03-14,1,2025,3
CLM00028298,C00888285,V00888285,10000.0,2025-11-21,1,2025,11
CLM00028299,C00554236,V00554236,10000.0,2025-07-21,1,2025,7
CLM00028300,C00804311,V00804311,10000.0,2025-10-21,1,2025,10
CLM00028301,C00472018,V00472018,10000.0,2025-06-21,1,2025,6
CLM00028302,C00219330,V00219330,10000.0,2025-03-21,1,2025,3
CLM00028303,C00056789,V00056789,10000.0,2025-01-20,1,2025,1
CLM00028304,C00368673,V00368673,10000.0,2025-05-14,1,2025,5
CLM00028305,C00766441,V00766441,10000.0,2025-10-07,1,2025,10
CLM00028306,C00159468,V00159468,10000.0,2025-02-27,1,2025,2
CLM00028307,C00599346,V00599346,10000.0,2025-08-07,1,2025,8
CLM00028308,C00805071,V00805071,10000.0,2025-10-21,1,2025,10
CLM00028309,C00535334,V00535334,10000.0,2025-07-14,1,2025,7
CLM00028310,C00471696,V00471696,10000.0,2025-06-21,1,2025,6
CLM00028311,C00824017,V00824017,10000.0,2025-10-28,1,2025,10
CLM00028312,C00102253,V00102253,10000.0,2025-02-06,1,2025,2
CLM00028313,C00102272,V00102272,10000.0,2025-02-06,1,2025,2
CLM00028314,C00534081,V00534081,10000.0,2025-07-14,1,2025,7
CLM00028315,C00406397,V00406397,10000.0,2025-05-28,1,2025,5
CLM00028316,C00075016,V00075016,10000.0,2025-01-27,1,2025,1
CLM00028317,C00619232,V00619232,10000.0,2025-08-14,1,2025,8
CLM00028318,C00451312,V00451312,10000.0,2025-06-14,1,2025,6
CLM00028319,C00572972,V00572972,10000.0,2025-07-28,1,2025,7
CLM00028320,C00683674,V00683674,10000.0,2025-09-07,1,2025,9
CLM00028321,C00303747,V00303747,10000.0,2025-04-21,1,2025,4
CLM00028322,C00722798,V00722798,10000.0,2025-09-21,1,2025,9
CLM00028323,C00990273,V00990273,10000.0,2025-12-28,1,2025,12
CLM00028324,C00305593,V00305593,10000.0,2025-04-21,1,2025,4
CLM00028325,C00931816,V00931816,10000.0,2025-12-07,1,2025,12
CLM00028326,C00934147,V00934147,10000.0,2025-12-07,1,2025,12
CLM00028327,C00017155,V00017155,10000.0,2025-01-06,1,2025,1
CLM00028328,C00704006,V00704006,10000.0,2025-09-14,1,2025,9
CLM00028329,C00618034,V00618034,10000.0,2025-08-14,1,2025,8
CLM00028330,C00972419,V00972419,10000.0,2025-12-21,1,2025,12
CLM00028331,C00490930,V00490930,10000.0,2025-06-28,1,2025,6
CLM00028332,C00657376,V00657376,10000.0,2025-08-28,1,2025,8
CLM00028333,C00181086,V00181086,10000.0,2025-03-07,1,2025,3
CLM00028334,C00683942,V00683942,10000.0,2025-09-07,1,2025,9
CLM00028335,C00766027,V00766027,10000.0,2025-10-07,1,2025,10
CLM00028336,C00909835,V00909835,10000.0,2025-11-28,1,2025,11
CLM00028337,C00470996,V00470996,10000.0,2025-06-21,1,2025,6
CLM00028338,C00804518,V00804518,10000.0,2025-10-21,1,2025,10
CLM00028339,C00571514,V00571514,10000.0,2025-07-28,1,2025,7
CLM00028340,C00871424,V00871424,10000.0,2025-11-14,1,2025,11
CLM00028341,C00740532,V00740532,10000.0,2025-09-28,1,2025,9
CLM00028342,C00871187,V00871187,10000.0,2025-11-14,1,2025,11
CLM00028343,C00239026,V00239026,10000.0,2025-03-28,1,2025,3
CLM00028344,C00600224,V00600224,10000.0,2025-08-07,1,2025,8
CLM00028345,C00325131,V00325131,10000.0,2025-04-28,1,2025,4
CLM00028346,C00618463,V00618463,10000.0,2025-08-14,1,2025,8
CLM00028347,C00286007,V00286007,10000.0,2025-04-14,1,2025,4
CLM00028348,C00740828,V00740828,10000.0,2025-09-28,1,2025,9
CLM00028349,C00990529,V00990529,10000.0,2025-12-28,1,2025,12
CLM00028350,C00514542,V00514542,10000.0,2025-07-07,1,2025,7
CLM00028351,C00950952,V00950952,10000.0,2025-12-14,1,2025,12
CLM00028352,C00286574,V00286574,10000.0,2025-04-14,1,2025,4
CLM00028353,C00102085,V00102085,10000.0,2025-02-06,1,2025,2
CLM00028354,C00368054,V00368054,10000.0,2025-05-14,1,2025,5
CLM00028355,C00055026,V00055026,10000.0,2025-01-20,1,2025,1
CLM00028356,C00120440,V00120440,10000.0,2025-02-13,1,2025,2
CLM00028357,C00805487,V00805487,10000.0,2025-10-21,1,2025,10
CLM00028358,C00120634,V00120634,10000.0,2025-02-13,1,2025,2
CLM00028359,C00452696,V00452696,10000.0,2025-06-14,1,2025,6
CLM00028360,C00182712,V00182712,10000.0,2025-03-07,1,2025,3
CLM00028361,C00121254,V00121254,10000.0,2025-02-13,1,2025,2
CLM00028362,C00870465,V00870465,10000.0,2025-11-14,1,2025,11
CLM00028363,C00515499,V00515499,10000.0,2025-07-07,1,2025,7
CLM00028364,C00303611,V00303611,10000.0,2025-04-21,1,2025,4
CLM00028365,C00890614,V00890614,10000.0,2025-11-21,1,2025,11
CLM00028366,C00490056,V00490056,10000.0,2025-06-28,1,2025,6
CLM00028367,C00554435,V00554435,10000.0,2025-07-21,1,2025,7
CLM00028368,C00471922,V00471922,10000.0,2025-06-21,1,2025,6
CLM00028369,C00266320,V00266320,10000.0,2025-04-07,1,2025,4
CLM00028370,C00349015,V00349015,10000.0,2025-05-07,1,2025,5
CLM00028371,C00571563,V00571563,10000.0,2025-07-28,1,2025,7
CLM00028372,C00723893,V00723893,10000.0,2025-09-21,1,2025,9
CLM00028373,C00573570,V00573570,10000.0,2025-07-28,1,2025,7
CLM00028374,C00514433,V00514433,10000.0,2025-07-07,1,2025,7
CLM00028375,C00489390,V00489390,10000.0,2025-06-28,1,2025,6
CLM00028376,C00951747,V00951747,10000.0,2025-12-14,1,2025,12
CLM00028377,C00888212,V00888212,10000.0,2025-11-21,1,2025,11
CLM00028378,C00054798,V00054798,10000.0,2025-01-20,1,2025,1
CLM00028379,C00657061,V00657061,10000.0,2025-08-28,1,2025,8
CLM00028380,C00888949,V00888949,10000.0,2025-11-21,1,2025,11
CLM00028381,C00637808,V00637808,10000.0,2025-08-21,1,2025,8
CLM00028382,C00489452,V00489452,10000.0,2025-06-28,1,2025,6
CLM00028383,C00366958,V00366958,10000.0,2025-05-14,1,2025,5
CLM00028384,C00909533,V00909533,10000.0,2025-11-28,1,2025,11
CLM00028385,C00742340,V00742340,10000.0,2025-09-28,1,2025,9
CLM00028386,C00406990,V00406990,10000.0,2025-05-28,1,2025,5
CLM00028387,C00723940,V00723940,10000.0,2025-09-21,1,2025,9
CLM00028388,C00303889,V00303889,10000.0,2025-04-21,1,2025,4
CLM00028389,C00554561,V00554561,10000.0,2025-07-21,1,2025,7
CLM00028390,C00785538,V00785538,10000.0,2025-10-14,1,2025,10
CLM00028391,C00406357,V00406357,10000.0,2025-05-28,1,2025,5
CLM00028392,C00804510,V00804510,10000.0,2025-10-21,1,2025,10
CLM00028393,C00971337,V00971337,10000.0,2025-12-21,1,2025,12
CLM00028394,C00656012,V00656012,10000.0,2025-08-28,1,2025,8
CLM00028395,C00683841,V00683841,10000.0,2025-09-07,1,2025,9
CLM00028396,C00722897,V00722897,10000.0,2025-09-21,1,2025,9
CLM00028397,C00890617,V00890617,10000.0,2025-11-21,1,2025,11
CLM00028398,C00658131,V00658131,10000.0,2025-08-28,1,2025,8
CLM00028399,C00765962,V00765962,10000.0,2025-10-07,1,2025,10
CLM00028400,C00599210,V00599210,10000.0,2025-08-07,1,2025,8
CLM00028401,C00805521,V00805521,10000.0,2025-10-21,1,2025,10
CLM00028402,C00767252,V00767252,10000.0,2025-10-07,1,2025,10
CLM00028403,C00220645,V00220645,10000.0,2025-03-21,1,2025,3
CLM00028404,C00951479,V00951479,10000.0,2025-12-14,1,2025,12
CLM00028405,C00122511,V00122511,10000.0,2025-02-13,1,2025,2
CLM00028406,C00076068,V00076068,10000.0,2025-01-27,1,2025,1
CLM00028407,C00036628,V00036628,10000.0,2025-01-13,1,2025,1
CLM00028408,C00306017,V00306017,10000.0,2025-04-21,1,2025,4
CLM00028409,C00723183,V00723183,10000.0,2025-09-21,1,2025,9
CLM00028410,C00266064,V00266064,10000.0,2025-04-07,1,2025,4
CLM00028411,C00019002,V00019002,10000.0,2025-01-06,1,2025,1
CLM00028412,C00323638,V00323638,10000.0,2025-04-28,1,2025,4
CLM00028413,C00141319,V00141319,10000.0,2025-02-20,1,2025,2
CLM00028414,C00055952,V00055952,10000.0,2025-01-20,1,2025,1
CLM00028415,C00453044,V00453044,10000.0,2025-06-14,1,2025,6
CLM00028416,C00657224,V00657224,10000.0,2025-08-28,1,2025,8
CLM00028417,C00347501,V00347501,10000.0,2025-05-07,1,2025,5
CLM00028418,C00573392,V00573392,10000.0,2025-07-28,1,2025,7
CLM00028419,C00303660,V00303660,10000.0,2025-04-21,1,2025,4
CLM00028420,C00219549,V00219549,10000.0,2025-03-21,1,2025,3
CLM00028421,C00303687,V00303687,10000.0,2025-04-21,1,2025,4
CLM00028422,C00786579,V00786579,10000.0,2025-10-14,1,2025,10
CLM00028423,C00684460,V00684460,10000.0,2025-09-07,1,2025,9
CLM00028424,C00534678,V00534678,10000.0,2025-07-14,1,2025,7
CLM00028425,C00322965,V00322965,10000.0,2025-04-28,1,2025,4
CLM00028426,C00181701,V00181701,10000.0,2025-03-07,1,2025,3
CLM00028427,C00101747,V00101747,10000.0,2025-02-06,1,2025,2
CLM00028428,C00405544,V00405544,10000.0,2025-05-28,1,2025,5
CLM00028429,C00406396,V00406396,10000.0,2025-05-28,1,2025,5
CLM00028430,C00267200,V00267200,10000.0,2025-04-07,1,2025,4
CLM00028431,C00951992,V00951992,10000.0,2025-12-14,1,2025,12
CLM00028432,C00285457,V00285457,10000.0,2025-04-14,1,2025,4
CLM00028433,C00406078,V00406078,10000.0,2025-05-28,1,2025,5
CLM00028434,C00218692,V00218692,10000.0,2025-03-21,1,2025,3
CLM00028435,C00824960,V00824960,10000.0,2025-10-28,1,2025,10
CLM00028436,C00451421,V00451421,10000.0,2025-06-14,1,2025,6
CLM00028437,C00990820,V00990820,10000.0,2025-12-28,1,2025,12
CLM00028438,C00803831,V00803831,10000.0,2025-10-21,1,2025,10
CLM00028439,C00489871,V00489871,10000.0,2025-06-28,1,2025,6
CLM00028440,C00158754,V00158754,10000.0,2025-02-27,1,2025,2
CLM00028441,C00285531,V00285531,10000.0,2025-04-14,1,2025,4
CLM00028442,C00722091,V00722091,10000.0,2025-09-21,1,2025,9
CLM00028443,C00971025,V00971025,10000.0,2025-12-21,1,2025,12
CLM00028444,C00265688,V00265688,10000.0,2025-04-07,1,2025,4
CLM00028445,C00348001,V00348001,10000.0,2025-05-07,1,2025,5
